"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","Y"
0.407691380190272,-1.25536062438879,"G",0.48948033247143,0.659957944881111,0.978743169568175,"-1",0.0291217099833933,1.24225607311666,-0.26746123518899,0.0590463544950727,-0.390196864122609,"C",0.374611601699144,0.8541064889456,-0.936176023911685,"d","C",0.226294016103075
0.325751113902076,-0.470680956263095,"G",-0.120996587909758,0.454652285759199,0.564291560533244,"1",0.0980137791484594,0.812154591638483,-0.191976330228566,0.036903184878662,-0.792362666385457,"C",0.465964620001614,0.515559974614607,-0.995960372500122,"d","C",-0.500892397283589
0.975053377996055,1.00367159004211,"G",0.30602503195405,0.432710726933043,2.25326521842793,"-1",0.494587070690374,0.195977999687237,-0.620926680099136,0.466416738334158,-0.119711356328946,"C",-0.326588856987655,0.34523958890784,0.738795126788318,"d","C",2.89604848180178
1.01756906831106,-0.535301506053656,"C",0.12849787902087,0.444112304761155,0.671233403558167,"-1",-0.104412463027984,0.209681983272472,-0.20663538464011,0.262121120329512,0.414964257667741,"E",0.00881009688600898,0.173836964272698,0.77604706492275,"a","A",1.43329676806517
2.04062632305566,-0.238151364959776,"C",0.992535449564457,0.403700723248817,2.07652354680307,"-1",-0.475051179062575,0.961816579609507,-0.835894948729545,1.66410512357694,0.536364626533509,"E",0.237695868592709,0.585853631607638,0.748416106682271,"a","C",5.05023286450915
0.348922485001242,-1.34260747244315,"G",-0.960954098496586,0.433410881325434,0.605440597840501,"1",0.582720984239131,0.151253387711631,0.35692733234971,0.70512389231678,-0.87448721146709,"E",-0.207743926439434,0.897645723552072,-0.0716829341836274,"d","A",0.500770064671386
0.606669846357527,-0.658064180230344,"C",0.240893597714603,0.445064974781303,0.0397243042106366,"1",-0.450664098374546,0.218639334428373,0.0508976245696461,0.627030193620015,0.521747473690322,"E",0.801130213774741,0.755595528479381,-0.192614316474646,"a","A",0.865845869971138
0.0450106458611032,0.312887927982956,"C",0.672075327020139,0.196050922491256,2.07741435366078,"1",-0.898499334231019,0.268990561288502,-0.686350770599288,0.739111605824356,0.531941359349384,"C",-0.378744000103325,0.517712835660484,0.222795139532536,"d","A",2.57190991244166
0.99144281173819,-0.373317160177976,"C",0.0350845926441252,0.36865074959539,2.19019299251179,"-1",-0.153018654789776,0.146284741533165,-0.555027948938844,0.361119948820152,-0.654184937766601,"E",-0.712557869963348,0.0761451053313332,0.623349491041154,"d","C",3.91006668132824
0.129840059608318,0.0058963019400835,"C",0.785682028159499,0.435648682083765,2.06483550688055,"-1",0.797911082394421,0.418288570633893,-0.577197096380666,0.0222805617659515,0.134150356273332,"C",0.356860213913023,0.505999003451172,-0.74576693912968,"a","C",0.757001914337114
0.36369264320849,-0.329923093318939,"C",-0.184431984554976,0.322986426448115,0.716795825307054,"1",-0.198644611984491,0.16317462534885,0.20000993920604,0.0771947772306502,-0.578772758150122,"E",-0.00844540726393461,0.282304035664316,0.0602842210792005,"d","A",0.540071380816421
1.6385042132204,0.316497465157216,"G",-0.397476499900222,0.479505268656665,0.924623843571279,"-1",-0.610683565959334,0.471854518392486,-0.634322897952287,0.153788531283994,-0.629356067974669,"C",0.748736340552568,0.0363563670240654,0.00767755601555109,"a","C",-0.553505372476369
0.00414766453516787,-0.830802433658391,"C",-0.375282778870314,0.44154628202154,0.146246930360963,"1",0.515782193280756,0.482588243059272,-0.577034779915956,0.0112867060465897,-0.391710802630751,"E",0.677533318754286,0.526037887006396,-0.565709420479834,"a","A",-1.5735779429225
0.452301564250802,-0.453592086676508,"C",0.228620022535324,0.691874955206555,0.581984134979948,"1",0.101490498520434,0.628895107792739,-0.316713918684865,0.0750831382564618,-0.905917972781792,"C",-0.649563543498516,0.0207821856595745,-0.691700206603855,"d","A",0.233506618025526
0.419248322880891,0.0298513323702279,"C",0.202840709593147,0.388217484317141,2.08410337329791,"1",-0.0218015480786562,0.00592609030167229,-0.57221403135848,0.0301733034930979,0.0443923462905314,"E",0.253758537117392,0.957841861419175,-0.0983097436837852,"a","A",0.155817850640149
0.348539709003651,-0.393060688860714,"G",-0.845766898244619,0.220714866090508,2.20050110025729,"1",-0.726918538572625,0.0545006582881398,0.144233955887172,0.0404753307809857,-0.967110764949917,"E",-0.653820566367358,0.302234863441953,0.352419984061271,"d","A",0.785300896667527
0.00835624574865168,-0.444601051638089,"C",0.245016848668456,0.396264382099296,0.731032966393762,"1",-0.664281472563744,0.745718542553608,-0.140595375947118,0.0437548987615663,-0.799444975857539,"C",-0.610874511767179,0.0107018226890728,-0.466568038333207,"d","A",1.85696061928788
3.05570813084429,0.188901270274073,"G",-0.962317882571369,0.404081535140269,2.17276269123365,"1",-0.523167843464762,0.566449333011914,0.0196431667815653,0.000467343531922486,-0.439823713848744,"E",0.567886204458773,0.0522254285841694,0.429333945270628,"d","C",1.51183211399578
1.04616129889932,0.348099451046437,"G",-0.737480468582362,0.446323055403869,-0.0508449642234592,"1",0.190524701029062,0.127890103697919,0.207324160015506,0.107898141725909,-0.549224346950338,"E",0.796073050703853,0.261228108293768,-0.0935617936775088,"a","A",-0.643504857710673
1.91280068756891,-0.00529223866760731,"C",-0.420113970991224,0.479931837927256,0.60145312508667,"1",-0.925669154152274,0.528184329556523,0.178305251272203,0.621534865265793,0.0238319435383871,"E",0.807625030167401,0.0269385726529681,0.280928576365113,"a","A",0.0538065829758008
0.834905245589909,-0.568149026483297,"C",-0.682652127463371,0.539642978314537,2.12362028833337,"1",0.108409049920738,0.763603376055275,-0.152616439801126,0.0259763773858233,-0.992583788320385,"C",-0.289856048300862,0.000700901471914332,-0.493472640868276,"g","C",-0.295981083624641
0.0151285090719069,-0.195315156776061,"C",0.37184674013406,0.618145634000168,2.14996096561379,"-1",-0.937115963082761,0.622512075266276,-0.78109457453812,0.0157609108468805,-0.976520248308622,"C",-0.643223055172712,2.05919529544475,-0.293222675099969,"d","C",1.18877643451239
0.0376260878164317,-0.0185985943496162,"G",0.678421067073941,0.543159015196699,2.04982250144186,"1",0.559953240212053,0.29291147188721,-0.114291213839766,2.28468012219367e-05,-0.130929195691013,"E",-0.289960385300219,NA,0.00609686924144626,"a","A",1.11250672921943
0.0796361534493009,0.473858864330485,"G",0.291344115044922,0.416301822370914,0.954311364433385,"-1",-0.642124341800809,0.0419344860750605,-0.0138875938682132,0.00746103583907191,-0.132352400771954,"C",NA,0.324086752309462,0.288986964151263,"d","A",2.19444788509227
0.279989685786172,-0.0298966704306506,"C",0.106569546740502,0.536579616641731,-0.00501900576561387,"1",-0.961628524586558,0.0264647671566005,-0.0404499027683012,0.344120866898314,0.222552634178366,"E",0.904556315392256,0.011654855495408,-0.629197704605758,"a","A",-0.508219344215823
0.766522789441591,0.607836296316236,"C",-0.641734676901251,0.415250069828434,2.15312507885712,"1",-0.818567160516977,1.04847342284922,-0.28814848545493,0.00127749402294738,-0.975421978631796,"C",0.105641644448042,0.0356510136640129,-0.831969629507512,"d","C",-0.579123962201823
2.47628572849529,0.132038033567369,"C",-0.953509238082916,0.441106946845469,0.619771068625553,"1",0.643671226222068,0.569433256009149,-0.197866412364845,0.0327692962153847,-0.969319898496813,"E",0.689624571241438,0.113604627266033,-0.404025301802903,"d","C",-2.50493324933409
0.260871096386634,0.682827892588862,"C",0.681208075489849,0.312002753829986,2.17540655327668,"-1",-0.990784408990294,0.134868206249767,-0.713340166794182,0.178873967816942,0.572065177301254,"C",-0.410916317719966,0.469980744794774,0.764061926398426,"a","A",1.93440016179143
0.015096573510259,0.0329914367757738,"C",0.285068665165454,0.417207520205949,0.187881648128699,"1",-0.939172452315688,0.179401121628908,-0.196376961447914,0.376875439832067,0.205218419228129,"E",0.350268381182104,0.561427242785039,-0.121305807493627,"a","A",0.252032071656224
0.47593688778576,-0.171176232863218,"G",0.489169179927558,0.324366610752364,0.445981535560615,"1",-0.111628029495478,0.451841849599062,-0.426050171009771,0.416527668847117,0.678164198710685,"E",0.751906827092171,0.519902133465158,-0.304169611539692,"a","A",1.25687575435826
0.938517996078465,-0.775757356546819,"G",-0.545366249978542,0.266992081838306,0.879713748478692,"-1",0.196429071482271,0.16593258344685,0.0223005806559619,0.11384993534672,-0.652432114963024,"E",0.292127573397011,0.148790545429444,0.298175859265029,"d","C",0.761837117161107
0.405460250140117,0.0671809078194201,"G",0.462790063582361,0.479701107764479,0.983827826527451,"1",0.640868519432843,0.331838313153891,0.0255650267755783,0.689767445257585,0.574760231431541,"E",0.899194257333875,0.642172237876786,0.0924310483969748,"h","A",0.429798647278297
0.0582203252289379,-0.0765259172767401,"C",0.510840218514204,0.938874369238995,0.991127186291437,"-1",0.428764664102346,0.531591460249356,-0.469311560641717,0.0396366764326184,-0.604084397840778,"C",-0.904523901175708,0.53453029442473,-0.303316002711654,"a","A",1.65200958456806
0.355046237175958,0.293114217929542,"G",0.805960275698453,0.497679335834103,1.96596769306948,"-1",-0.944642817601562,0.0598112348397055,-0.485600229627996,0.005136425217325,0.0997248566284097,"C",-0.486851476598531,0.00139055348429259,0.191194657701999,"d","C",1.65585732142678
2.16884912531616,-0.476198939140886,"G",0.298492090776563,0.360789828202556,2.15606984592232,"-1",0.369644952937961,0.167217062186391,-0.482947850506008,2.3406843105688,0.574314414974955,"C",0.787544973194599,0.601854590465992,0.447144345846027,"d","C",2.12280597084779
0.237082015046199,-0.351850487757474,"G",0.459841347299516,0.274646584007149,0.336665202526534,"1",0.867643434554338,0.416545730599019,-0.55224764419414,0.714131170022846,-0.123090733884321,"E",0.593017464037985,0.0225204322845203,-0.318753492087126,"a","A",0.631971072639636
0.189712359855369,-0.640371561050415,"G",-0.103705365210772,0.456104598681372,0.546906799822628,"1",-0.561422051396221,1.02790788861905,-0.732800645853026,0.192454786687838,-0.969671446616272,"C",-0.722493724431843,0.548163423343265,-0.659146560821682,"d","A",0.603096819341551
2.33007301515092,-0.0853445767425001,"C",-0.158170223701745,0.445537513405274,2.10530695935909,"-1",-0.465555686503649,0.0385573148654652,-0.147686404441198,0.267902037865778,-0.461377990699894,"C",0.336948576848954,0.573486515046762,0.261099081952125,"d","C",1.23354477154863
0.000533866692346653,0.649184136185795,"G",-0.467377948574722,0.468671870998801,0.0170915528281282,"1",0.388852966018021,0.98305611300707,0.0994522214544499,0.0258395695414406,-0.765896401823049,"E",0.736983773764223,0.358834131559523,-0.663509848993272,"a","A",-0.402891899654337
0.0578172015143992,-1.04168070140821,"G",-0.411243855021894,1.03834628164456,0.625316798702608,"1",0.388198655564338,0.720178270079661,-0.603929493414587,0.0272209488566477,-0.9865554398163,"C",-0.417559599503875,0.0267477684704865,-0.79629824263975,"g","C",0.000813597185236027
1.58790152075323,0.774546942673624,"G",0.755771023221314,0.450456820098927,2.07752602436246,"-1",0.171756475698203,0.694424789428004,-0.872039220389615,0.867226061392349,0.162008335353013,"C",-0.266675589606166,0.00165081114217959,0.879880017600954,"d","C",3.73909793980196
2.32277573246563,-0.435916325543076,"G",-0.504202028270811,0.413279648721978,2.18980390245909,"-1",0.739128735847771,0.347129603737971,-0.489364872216935,0.0732551243820414,-0.567330191415491,"E",-0.304641923401505,0.0011173204684613,0.756616523955017,"d","C",2.61034810093144
2.00026495278393,-0.240664213430136,"G",-0.932822816539556,0.440982868628715,0.310453414522554,"1",0.337059465702623,0.306434389171214,0.331971727824536,0.0641135415558608,-0.462397830709765,"E",0.678552089259028,1.0613169912326,0.36382641363889,"a","A",-0.926972172535747
0.936322807798061,0.109071915070359,"G",-0.40701270615682,0.382534909874882,0.602944080870618,"1",-0.0365004721097648,0.00124631677710435,0.165654574730967,0.242982043298169,0.363318817432601,"E",0.80861195595935,0.285498046620856,0.128169624134898,"a","A",0.524805278464353
0.0426732850068521,-0.0720347343012691,"C",-0.304220318328589,0.883056136050048,2.15375912675582,"1",0.741315532010049,0.641883715710042,NA,0.15645816339832,-0.774360660787261,"C",-0.855848897714168,0.202489096296585,-0.0883682263083756,"d","A",1.85644105558204
0.451785304114656,0.435907306149602,"G",-0.0138014936819673,0.374309491812376,2.07755491331889,"-1",-0.490246334578842,0.130275768885798,-0.476406868041027,0.113451250151275,-0.507666863628212,"C",-0.249402457848191,0.348205283267528,0.641212896909565,"d","C",1.72258535662734
2.03923442775445,0.988456758670509,"G",NA,0.430273045013539,0.723717368696079,"-1",-0.588862124830484,0.153391236572164,-0.300970151563303,1.07714278101036,0.624086731436974,"E",0.888104544021189,0.220873767439909,-0.00283496081829071,"a","C",0.922368085653693
0.0514631847212639,-1.30224674754651,"C",0.132623269688338,0.468621591804157,-0.0766211822872338,"1",-0.0901262792758644,0.125940791660955,-0.329133351282117,0.0414839244102472,0.152269339417907,"E",0.932599770836532,0.0644248187336334,-0.806748589966446,"a","A",-0.10098857448613
0.746059558049983,-0.776590588502586,"C",0.313497056718916,0.42861544497407,0.994970049681437,"-1",-0.298773697577417,0.790570338023715,-0.265097988638509,0.27741433367865,0.151669308304608,"E",0.363166662398726,0.0527094060052392,0.696115321479738,"a","A",2.14448363537679
0.728051652398058,0.602430182509124,"C",0.926258893217891,0.417099413722482,2.11288015198277,"-1",0.741416337899864,0.945481725802629,-0.390022391481433,0.738306339940436,0.886067560787887,"E",0.296518833842129,0.0550796602776718,0.877549168188125,"a","A",3.54690535866303
1.36074259528924,0.581681885756552,"C",-0.759395687840879,0.439293501631741,0.56856512541574,"1",-0.595917564351112,0.199999727417415,-0.0194237720884823,0.237757182889186,-0.467414851724636,"E",NA,0.0791362411030487,0.519954764284194,"a","A",1.09343529642205
NA,-0.515619511250407,"C",-0.968758760485798,0.339414310563219,-0.626151655570557,NA,NA,0.650819027819962,-0.121305883022586,0.184094153507673,-0.591587366701238,"E",0.785745888482779,0.548094120555871,-0.778727219440043,"a","A",-1.88796429922523
0.928220244941816,0.387130255345255,"C",-0.505922288633883,0.475302057660747,-0.230352848650498,"1",0.911432481370866,0.391442664090861,0.241712249917728,1.29755675052599,-0.484530944952356,"E",0.809249288402498,0.860682327560801,-0.264718648977578,"a","A",-0.868775159262733
0.241795072126017,-0.927377124782652,"C",0.606383260339499,0.269090060695375,0.518695207866759,"1",-0.0180726679973304,0.331257645768532,-0.839965860831355,0.0034852586032427,-0.654770019418109,"C",-0.151042686775327,0.329888072280351,-0.96164460061118,"a","A",1.10836217706107
1.72967740115636,-0.904782054525356,"G",-0.907881755847484,0.46562170501589,0.803374166141865,"1",0.512937114574015,0.614627269721085,-0.0680353445164762,0.000327716857699336,-0.808838964541906,"E",NA,0.0548103185206709,-0.45251973811537,"d","C",-1.8304492610904
0.080762879895399,-0.788588316179812,"G",0.410710786469281,0.243744089733553,2.11903887976544,"-1",0.255087237612038,0.640220796749612,-0.752236115833784,0.0722029030833446,-0.734280579493382,"C",-0.405761311762035,0.846982555539117,-0.151685749646276,"d","C",2.66048520873337
0.13027251149394,-0.1690958221443,"G",-0.795560163911432,1.32510111623846,1.06797152276886,"-1",-0.74436519574374,0.798309094760795,-0.55847495926009,0.510043395133863,-0.571994810381319,"C",-0.61109726363793,0.598036876185141,-0.861885256599635,"d","C",0.00744056577198808
3.68230554460479,-0.0704370765015483,"G",0.786730957217515,0.334106801214153,2.02317568065804,"-1",-0.179165543057024,1.53767398979294,-0.566335436877615,1.1794505022724,0.979670880322378,"E",0.938253574073315,0.399839688837253,0.750932689290494,"a","C",5.12887739567487
0.253417864250561,0.807473414111882,"G",-0.136746092699468,0.60503269212176,0.805316063008114,"1",0.496368324384093,0.928639552493968,-0.841138808801347,0.0182111040351324,-0.631603569018586,"C",0.296778236050159,0.053552003415352,-0.828619346022606,"d","C",0.108521363681222
0.0636444294772708,-0.873111600056291,"G",0.556230301037431,0.669492268235206,2.15011147094209,"-1",-0.297736940905452,0.153913700826185,-0.733960763036283,0.136400410405066,-0.800694143491027,"C",0.209595271386206,0.00547324556464588,-0.827827980741858,"d","C",1.09637758263554
0.0504417691655702,-0.694886558689177,"G",0.728676838800311,0.614694286134595,2.14776765798146,"-1",1.0329374831115,0.361916449622631,-0.649867509633889,0.00762059656691583,-0.472712580823568,"C",-0.930284037254751,0.470065002922876,0.193542551249266,"d","A",2.4845591335696
1.63086770951464,-0.837369192857295,"G",-0.95939779188484,0.353528493652267,0.35486555548758,"1",0.158121763728559,0.197246487260462,0.328155903127669,0.0161382292663089,-0.146344342606365,"E",0.705243628006428,0.952406578599251,0.507309489883482,"a","A",-0.644836944980958
0.00715987951505642,0.342012770939618,"G",-0.980858243070543,0.673324606545002,1.05417759668824,"1",0.311307909432799,1.54894783976362,-0.234638799449215,0.34136527506869,-0.745974878919195,"C",-0.54384619789198,0.23413051138346,-0.53841202147305,"g","C",-0.373842941309189
3.66438417112282,-0.197050937917084,"G",-0.560127678792924,0.243364253504155,2.04729806503661,"-1",-0.712764664087445,0.724495523108149,-0.375001628980775,0.13092874405992,-0.513949529774789,"E",0.25004964042455,0.258567763815736,0.913644974119961,"d","C",2.36454913871027
0.197237408737397,NA,"G",-0.16532730543986,0.672579605531865,0.544326345465298,"1",-0.216440843418241,0.955499374621044,0.0237464289097521,0.0885639808717572,-0.911000659821829,"C",-0.154966383706778,0.222119498083299,-0.973997680936009,"a","A",0.390955902832929
1.63472984598913,0.775090576149523,"C",0.149617976974696,0.465650902982489,2.07414801370531,"-1",-0.355213765520602,0.208645654525847,-0.399842549946411,NA,-0.0193944906902014,"E",-0.163292346522212,0.205404796449771,0.928238317370415,"a","A",1.30470294260485
3.03395298693686,0.444911001715809,"G",-0.290507530327886,0.379825403895834,2.20272768251811,"-1",-0.670368135441095,0.903763578303225,-0.380674935548687,0.274425653004817,0.273683262615133,"E",0.745420249644667,0.461010389474028,0.738418710418046,"a","C",2.89972470017946
0.321311705832706,0.506550127174705,"C",0.174176979344338,1.14482137777454,2.13238416232692,"-1",-0.0533309378661215,1.17075419023732,-0.963120852312033,0.0224451319465079,-0.996489974964539,"C",-0.807840093504637,1.38436233787042,-0.989670649636537,"g","C",-0.500404028428923
1.34345904870635,1.0868833139769,"G",-0.153244470246136,0.314729994142483,2.09641163004382,"1",0.0767840147018433,0.218170999970584,-0.567559702417656,0.20387086394894,-0.732182768842134,"C",0.374280598014593,0.0656019570093973,0.0235437974333763,"d","C",0.356361885212175
0.753564680894977,0.315460542725839,"G",-0.626903698779643,NA,0.312750426926267,"1",0.494134894572198,0.27600686969261,0.0106208435174705,0.489460493822863,-0.297316064463303,"E",0.716292631346732,0.406698232685067,0.066909349989146,"a","A",-1.7510590157233
0.12618841687353,0.307457210496068,"C",-0.909438723232597,0.572297429191899,2.18169237687913,"1",-0.664110378362238,0.89763179684981,-0.426177112353096,0.418200347420605,-0.639322234896141,"C",-0.42359815724194,0.846953581987036,-0.971796638797969,"g","C",0.121422603270368
0.31036090252341,-0.791700766887516,"C",-0.856162098236382,0.891170314951003,0.375644616536481,"1",0.643143099267036,1.90622899540471,0.0614186808191541,2.84834001855749,-0.966996280007456,"C",-0.987101192586124,0.175225681625463,-0.964242074172944,"d","A",0.603047274539479
0.12203118727405,0.337774205487221,"C",0.153629425913095,0.454181752148511,0.34567512167588,"1",-0.928328868001699,0.329529457743742,-0.439347085930558,0.0171677456802938,-0.461073343587459,"E",0.191636689938605,0.103259057544194,-0.248386013321579,"a","A",1.68176867974485
0.649253932537958,-0.738173617400524,"G",-0.953995069488883,0.574395624975662,0.871731794213834,"1",-0.497612979728729,1.11645948055439,-0.630380929171615,0.509052393830711,-0.622567258151609,"C",-0.156021553557366,0.892088165373985,-0.741256075445563,"d","C",-0.929846099212551
0.329423110208772,0.45439804854238,"C",-0.168067551683635,0.747907636511828,2.12900967522127,"-1",0.710475066676736,0.193910176040607,-0.254526865518597,0.000717165528577227,-0.845944240229548,"C",-0.583422549068928,0.785580963883498,0.418347891420126,"d","C",2.55920951865544
1.03069527323836,0.88541049323976,"C",0.44733102619648,0.408609915687268,2.24912966136537,"-1",0.802616809494793,0.343591894342613,-0.715493541437955,0.491121783774947,-0.463553004508428,"C",-0.639017787296325,0.969060994528098,0.816947821993381,"d","C",4.20572851071447
0.495863112484537,-1.13068919145291,"C",-0.593544824514538,0.391179725614012,0.51205088104193,"1",0.496942267287523,0.712007926341894,-0.0695835230479251,0.124722127370043,-0.999783110237664,"C",0.419607227668166,0.976407326731127,-0.57278577843681,"d","C",-1.43503908858838
0.0680690799965302,-0.589560678282693,"C",-0.203085909131914,0.42410928074912,0.920481229139439,"1",-0.519990311469883,0.764968565859627,-0.305728075162065,0.138505089018433,-0.988360187633688,"C",-0.187722868751734,0.556590171095872,-0.733078338671476,"d","C",-0.41996457389151
1.40313235158086,0.38243805617094,"G",0.0489176609553397,0.186071567424606,2.11924833780373,"-1",-0.345939984545112,0.0615587427661287,-0.131142495938866,0.841241312280747,0.220614253440003,"E",0.697706835344434,0.0993339579267585,0.339220330119133,"a","C",0.589511197818334
0.434328871780814,-0.582766838371754,"G",0.949806125834584,0.82966440607866,2.20373338076628,"-1",-0.249769004061818,0.251776685536451,-0.634622894490843,0.63997369332619,0.713251646495799,"C",-0.0356517005711794,0.0400203509430213,0.488666032906622,"d","C",2.92771957628361
0.00949565878285166,-0.180466949103256,"G",0.833847196772695,0.218841438387086,0.517786729674511,"1",-0.101887355092913,0.228637680249121,-0.779791712612171,0.337732926275198,0.530189071990614,"E",0.243735158350319,0.0659253190219195,-0.0437621059827507,"a","A",1.22863247641288
0.0910795955982709,0.405447233002633,"G",0.854060854297131,0.508817877738375,2.15420300350937,"-1",-0.466781637631357,0.230820825871744,-0.865552323189943,0.421091744386543,0.0543706452277529,"C",-0.185305276885629,0.952386058700334,-0.192802709061652,"d","C",1.86592488072828
0.0627047621698477,0.844046705868095,"G",-0.708076169714332,0.40291703191491,0.332935898747247,"1",0.711360463406891,0.519732641885827,-0.178065303407147,0.00068520268674392,-0.919505096731852,"E",-0.376568132545799,0.115343092287695,-0.0410279002971947,"d","A",0.472108141523721
0.00451753537888388,0.258767763152719,"C",-0.479943452868611,0.290913399754061,0.429142345089686,"1",0.64422370865941,0.857593445242437,-0.413342126700001,1.38527144400257,-0.960105015898463,"C",-0.855960890185088,0.214194251624245,-0.675436495337635,"d","A",1.61081455555899
0.216394501688772,-0.00387522950768471,"C",0.836973590776324,0.335406944242651,2.21060047027314,"-1",-0.870858615264297,0.2036548303175,-0.704719685921768,0.255736864177719,-0.0699592879890421,"C",0.232808553148061,0.387791597299917,-0.0203529163263738,"d","C",1.94550422206811
